,x,y
15307,6.5,-5.16
15308,6.5,-5.04
15309,6.5,-4.92
15310,6.5,-4.8
15311,6.5,-4.68
15312,6.5,-4.56
15313,6.5,-4.44
15314,6.5,-4.32
15315,6.5,-4.2
15316,6.5,-4.08
15317,6.5,-3.96
15318,6.5,-3.84
15319,6.5,-3.72
15320,6.5,-3.6
15321,6.5,-3.48
15322,6.5,-3.36
15323,6.5,-3.24
15324,6.5,-3.12
15325,6.5,-3.0
15326,6.5,-2.88
15327,6.5,-2.76
15328,6.5,-2.64
15329,6.5,-2.52
15330,6.5,-2.4
15331,6.5,-2.28
15332,6.5,-2.16
15333,6.5,-2.04
15334,6.5,-1.92
15335,6.5,-1.8
15336,6.5,-1.68
15337,6.5,-1.56
15338,6.5,-1.44
15339,6.5,-1.32
15340,6.5,-1.2
15341,6.5,-1.08
15342,6.5,-0.96
15343,6.5,-0.84
15344,6.5,-0.72
15345,6.5,-0.6
15346,6.5,-0.48
15347,6.5,-0.36
15348,6.5,-0.24
15349,6.5,-0.12
15350,6.5,0.0
15351,6.5,0.12
15352,6.5,0.24
15353,6.5,0.36
15354,6.5,0.48
15355,6.5,0.6
15356,6.5,0.72
15357,6.5,0.84
15358,6.5,0.96
15359,6.5,1.08
15360,6.5,1.2
15361,6.5,1.32
15362,6.5,1.44
15363,6.5,1.56
15364,6.5,1.68
15365,6.5,1.8
15366,6.5,1.92
15367,6.5,2.04
15368,6.5,2.16
15369,6.5,2.28
15370,6.5,2.4
15371,6.5,2.52
15372,6.5,2.64
15373,6.5,2.76
15374,6.5,2.88
15375,6.5,3.0
15376,6.5,3.12
15377,6.5,3.24
15378,6.5,3.36
15379,6.5,3.48
15380,6.5,3.6
15381,6.5,3.72
15382,6.5,3.84
15383,6.5,3.96
15384,6.5,4.08
15385,6.5,4.2
15386,6.5,4.32
15387,6.5,4.44
15388,6.5,4.56
15389,6.5,4.68
15390,6.5,4.8
15391,6.5,4.92
15392,6.5,5.04
15393,6.5,5.16
15394,6.5,5.28
15395,6.5,5.4
15396,6.5,5.52
15397,6.5,5.64
15398,6.5,5.76
15399,6.5,5.88
15400,6.5,6.0
15401,6.5,6.12
15402,6.63,-6.0
15403,6.63,-5.88
15404,6.63,-5.76
15405,6.63,-5.64
15406,6.63,-5.52
15407,6.63,-5.4
15408,6.63,-5.28
15409,6.63,-5.16
15410,6.63,-5.04
15411,6.63,-4.92
15412,6.63,-4.8
15413,6.63,-4.68
15414,6.63,-4.56
15415,6.63,-4.44
15416,6.63,-4.32
15417,6.63,-4.2
15418,6.63,-4.08
15419,6.63,-3.96
15420,6.63,-3.84
15421,6.63,-3.72
15422,6.63,-3.6
15423,6.63,-3.48
15424,6.63,-3.36
15425,6.63,-3.24
15426,6.63,-3.12
15427,6.63,-3.0
15428,6.63,-2.88
15429,6.63,-2.76
15430,6.63,-2.64
15431,6.63,-2.52
15432,6.63,-2.4
15433,6.63,-2.28
15434,6.63,-2.16
15435,6.63,-2.04
15436,6.63,-1.92
15437,6.63,-1.8
15438,6.63,-1.68
15439,6.63,-1.56
15440,6.63,-1.44
15441,6.63,-1.32
15442,6.63,-1.2
15443,6.63,-1.08
15444,6.63,-0.96
15445,6.63,-0.84
15446,6.63,-0.72
15447,6.63,-0.6
15448,6.63,-0.48
15449,6.63,-0.36
15450,6.63,-0.24
15451,6.63,-0.12
15452,6.63,0.0
15453,6.63,0.12
15454,6.63,0.24
15455,6.63,0.36
15456,6.63,0.48
15457,6.63,0.6
15458,6.63,0.72
15459,6.63,0.84
15460,6.63,0.96
15461,6.63,1.08
15462,6.63,1.2
15463,6.63,1.32
15464,6.63,1.44
15465,6.63,1.56
15466,6.63,1.68
15467,6.63,1.8
15468,6.63,1.92
15469,6.63,2.04
15470,6.63,2.16
15471,6.63,2.28
15472,6.63,2.4
15473,6.63,2.52
15474,6.63,2.64
15475,6.63,2.76
15476,6.63,2.88
15477,6.63,3.0
15478,6.63,3.12
15479,6.63,3.24
15480,6.63,3.36
15481,6.63,3.48
15482,6.63,3.6
15483,6.63,3.72
15484,6.63,3.84
15485,6.63,3.96
15486,6.63,4.08
15487,6.63,4.2
15488,6.63,4.32
15489,6.63,4.44
15490,6.63,4.56
15491,6.63,4.68
15492,6.63,4.8
15493,6.63,4.92
15494,6.63,5.04
15495,6.63,5.16
15496,6.63,5.28
15497,6.63,5.4
15498,6.63,5.52
15499,6.63,5.64
15500,6.63,5.76
15501,6.63,5.88
15502,6.63,6.0
15503,6.63,6.12
15504,6.76,-6.0
15505,6.76,-5.88
15506,6.76,-5.76
15507,6.76,-5.64
15508,6.76,-5.52
15509,6.76,-5.4
15510,6.76,-5.28
15511,6.76,-5.16
15512,6.76,-5.04
15513,6.76,-4.92
15514,6.76,-4.8
15515,6.76,-4.68
15516,6.76,-4.56
15517,6.76,-4.44
15518,6.76,-4.32
15519,6.76,-4.2
15520,6.76,-4.08
15521,6.76,-3.96
15522,6.76,-3.84
15523,6.76,-3.72
15524,6.76,-3.6
15525,6.76,-3.48
15526,6.76,-3.36
15527,6.76,-3.24
15528,6.76,-3.12
15529,6.76,-3.0
15530,6.76,-2.88
15531,6.76,-2.76
15532,6.76,-2.64
15533,6.76,-2.52
15534,6.76,-2.4
15535,6.76,-2.28
15536,6.76,-2.16
15537,6.76,-2.04
15538,6.76,-1.92
15539,6.76,-1.8
15540,6.76,-1.68
15541,6.76,-1.56
15542,6.76,-1.44
15543,6.76,-1.32
15544,6.76,-1.2
15545,6.76,-1.08
15546,6.76,-0.96
15547,6.76,-0.84
15548,6.76,-0.72
15549,6.76,-0.6
15550,6.76,-0.48
15551,6.76,-0.36
15552,6.76,-0.24
15553,6.76,-0.12
15554,6.76,0.0
15555,6.76,0.12
15556,6.76,0.24
15557,6.76,0.36
15558,6.76,0.48
15559,6.76,0.6
15560,6.76,0.72
15561,6.76,0.84
15562,6.76,0.96
15563,6.76,1.08
15564,6.76,1.2
15565,6.76,1.32
15566,6.76,1.44
15567,6.76,1.56
15568,6.76,1.68
15569,6.76,1.8
15570,6.76,1.92
15571,6.76,2.04
15572,6.76,2.16
15573,6.76,2.28
15574,6.76,2.4
15575,6.76,2.52
15576,6.76,2.64
15577,6.76,2.76
15578,6.76,2.88
15579,6.76,3.0
15580,6.76,3.12
15581,6.76,3.24
15582,6.76,3.36
15583,6.76,3.48
15584,6.76,3.6
15585,6.76,3.72
15586,6.76,3.84
15587,6.76,3.96
15588,6.76,4.08
15589,6.76,4.2
15590,6.76,4.32
15591,6.76,4.44
15592,6.76,4.56
15593,6.76,4.68
15594,6.76,4.8
15595,6.76,4.92
15596,6.76,5.04
15597,6.76,5.16
15598,6.76,5.28
15599,6.76,5.4
15600,6.76,5.52
15601,6.76,5.64
15602,6.76,5.76
15603,6.76,5.88
15604,6.76,6.0
15605,6.76,6.12
15606,6.89,-6.0
15607,6.89,-5.88
15608,6.89,-5.76
15609,6.89,-5.64
15610,6.89,-5.52
15611,6.89,-5.4
15612,6.89,-5.28
15613,6.89,-5.16
15614,6.89,-5.04
15615,6.89,-4.92
15616,6.89,-4.8
15617,6.89,-4.68
15618,6.89,-4.56
15619,6.89,-4.44
15620,6.89,-4.32
15621,6.89,-4.2
15622,6.89,-4.08
15623,6.89,-3.96
15624,6.89,-3.84
15625,6.89,-3.72
15626,6.89,-3.6
15627,6.89,-3.48
15628,6.89,-3.36
15629,6.89,-3.24
15630,6.89,-3.12
15631,6.89,-3.0
15632,6.89,-2.88
15633,6.89,-2.76
15634,6.89,-2.64
15635,6.89,-2.52
15636,6.89,-2.4
15637,6.89,-2.28
15638,6.89,-2.16
15639,6.89,-2.04
15640,6.89,-1.92
15641,6.89,-1.8
15642,6.89,-1.68
15643,6.89,-1.56
15644,6.89,-1.44
15645,6.89,-1.32
15646,6.89,-1.2
15647,6.89,-1.08
15648,6.89,-0.96
15649,6.89,-0.84
15650,6.89,-0.72
15651,6.89,-0.6
15652,6.89,-0.48
15653,6.89,-0.36
15654,6.89,-0.24
15655,6.89,-0.12
15656,6.89,0.0
15657,6.89,0.12
15658,6.89,0.24
15659,6.89,0.36
15660,6.89,0.48
15661,6.89,0.6
15662,6.89,0.72
15663,6.89,0.84
15664,6.89,0.96
15665,6.89,1.08
15666,6.89,1.2
15667,6.89,1.32
15668,6.89,1.44
15669,6.89,1.56
15670,6.89,1.68
15671,6.89,1.8
15672,6.89,1.92
15673,6.89,2.04
15674,6.89,2.16
15675,6.89,2.28
15676,6.89,2.4
15677,6.89,2.52
15678,6.89,2.64
15679,6.89,2.76
15680,6.89,2.88
15681,6.89,3.0
15682,6.89,3.12
15683,6.89,3.24
15684,6.89,3.36
15685,6.89,3.48
15686,6.89,3.6
15687,6.89,3.72
15688,6.89,3.84
15689,6.89,3.96
15690,6.89,4.08
15691,6.89,4.2
15692,6.89,4.32
15693,6.89,4.44
15694,6.89,4.56
15695,6.89,4.68
15696,6.89,4.8
15697,6.89,4.92
15698,6.89,5.04
15699,6.89,5.16
15700,6.89,5.28
15701,6.89,5.4
15702,6.89,5.52
15703,6.89,5.64
15704,6.89,5.76
15705,6.89,5.88
15706,6.89,6.0
15707,6.89,6.12
15708,7.02,-6.0
15709,7.02,-5.88
15710,7.02,-5.76
15711,7.02,-5.64
15712,7.02,-5.52
15713,7.02,-5.4
15714,7.02,-5.28
15715,7.02,-5.16
15716,7.02,-5.04
15717,7.02,-4.92
15718,7.02,-4.8
15719,7.02,-4.68
15720,7.02,-4.56
15721,7.02,-4.44
15722,7.02,-4.32
15723,7.02,-4.2
15724,7.02,-4.08
15725,7.02,-3.96
15726,7.02,-3.84
15727,7.02,-3.72
15728,7.02,-3.6
15729,7.02,-3.48
15730,7.02,-3.36
15731,7.02,-3.24
15732,7.02,-3.12
15733,7.02,-3.0
15734,7.02,-2.88
15735,7.02,-2.76
15736,7.02,-2.64
15737,7.02,-2.52
15738,7.02,-2.4
15739,7.02,-2.28
15740,7.02,-2.16
15741,7.02,-2.04
15742,7.02,-1.92
15743,7.02,-1.8
15744,7.02,-1.68
15745,7.02,-1.56
15746,7.02,-1.44
15747,7.02,-1.32
15748,7.02,-1.2
15749,7.02,-1.08
15750,7.02,-0.96
15751,7.02,-0.84
15752,7.02,-0.72
15753,7.02,-0.6
15754,7.02,-0.48
15755,7.02,-0.36
15756,7.02,-0.24
15757,7.02,-0.12
15758,7.02,0.0
15759,7.02,0.12
15760,7.02,0.24
15761,7.02,0.36
15762,7.02,0.48
15763,7.02,0.6
15764,7.02,0.72
15765,7.02,0.84
15766,7.02,0.96
15767,7.02,1.08
15768,7.02,1.2
15769,7.02,1.32
15770,7.02,1.44
15771,7.02,1.56
15772,7.02,1.68
15773,7.02,1.8
15774,7.02,1.92
15775,7.02,2.04
15776,7.02,2.16
15777,7.02,2.28
15778,7.02,2.4
15779,7.02,2.52
15780,7.02,2.64
15781,7.02,2.76
15782,7.02,2.88
15783,7.02,3.0
15784,7.02,3.12
15785,7.02,3.24
15786,7.02,3.36
15787,7.02,3.48
15788,7.02,3.6
15789,7.02,3.72
15790,7.02,3.84
15791,7.02,3.96
15792,7.02,4.08
15793,7.02,4.2
15794,7.02,4.32
15795,7.02,4.44
15796,7.02,4.56
15797,7.02,4.68
15798,7.02,4.8
15799,7.02,4.92
15800,7.02,5.04
15801,7.02,5.16
15802,7.02,5.28
15803,7.02,5.4
15804,7.02,5.52
15805,7.02,5.64
15806,7.02,5.76
15807,7.02,5.88
15808,7.02,6.0
15809,7.02,6.12
15810,7.15,-6.0
15811,7.15,-5.88
15812,7.15,-5.76
15813,7.15,-5.64
15814,7.15,-5.52
15815,7.15,-5.4
15816,7.15,-5.28
15817,7.15,-5.16
15818,7.15,-5.04
15819,7.15,-4.92
15820,7.15,-4.8
15821,7.15,-4.68
15822,7.15,-4.56
15823,7.15,-4.44
15824,7.15,-4.32
15825,7.15,-4.2
15826,7.15,-4.08
15827,7.15,-3.96
15828,7.15,-3.84
15829,7.15,-3.72
15830,7.15,-3.6
15831,7.15,-3.48
15832,7.15,-3.36
15833,7.15,-3.24
15834,7.15,-3.12
15835,7.15,-3.0
15836,7.15,-2.88
15837,7.15,-2.76
15838,7.15,-2.64
15839,7.15,-2.52
15840,7.15,-2.4
15841,7.15,-2.28
15842,7.15,-2.16
15843,7.15,-2.04
15844,7.15,-1.92
15845,7.15,-1.8
15846,7.15,-1.68
15847,7.15,-1.56
15848,7.15,-1.44
15849,7.15,-1.32
15850,7.15,-1.2
15851,7.15,-1.08
15852,7.15,-0.96
15853,7.15,-0.84
15854,7.15,-0.72
15855,7.15,-0.6
15856,7.15,-0.48
15857,7.15,-0.36
15858,7.15,-0.24
15859,7.15,-0.12
15860,7.15,0.0
15861,7.15,0.12
15862,7.15,0.24
15863,7.15,0.36
15864,7.15,0.48
15865,7.15,0.6
15866,7.15,0.72
15867,7.15,0.84
15868,7.15,0.96
15869,7.15,1.08
15870,7.15,1.2
15871,7.15,1.32
15872,7.15,1.44
15873,7.15,1.56
15874,7.15,1.68
15875,7.15,1.8
15876,7.15,1.92
15877,7.15,2.04
15878,7.15,2.16
15879,7.15,2.28
15880,7.15,2.4
15881,7.15,2.52
15882,7.15,2.64
15883,7.15,2.76
15884,7.15,2.88
15885,7.15,3.0
15886,7.15,3.12
15887,7.15,3.24
15888,7.15,3.36
15889,7.15,3.48
15890,7.15,3.6
15891,7.15,3.72
15892,7.15,3.84
15893,7.15,3.96
15894,7.15,4.08
15895,7.15,4.2
15896,7.15,4.32
15897,7.15,4.44
15898,7.15,4.56
15899,7.15,4.68
15900,7.15,4.8
15901,7.15,4.92
15902,7.15,5.04
15903,7.15,5.16
15904,7.15,5.28
15905,7.15,5.4
15906,7.15,5.52
15907,7.15,5.64
15908,7.15,5.76
15909,7.15,5.88
15910,7.15,6.0
15911,7.15,6.12
15912,7.28,-6.0
15913,7.28,-5.88
15914,7.28,-5.76
15915,7.28,-5.64
15916,7.28,-5.52
15917,7.28,-5.4
15918,7.28,-5.28
15919,7.28,-5.16
15920,7.28,-5.04
15921,7.28,-4.92
15922,7.28,-4.8
15923,7.28,-4.68
15924,7.28,-4.56
15925,7.28,-4.44
15926,7.28,-4.32
15927,7.28,-4.2
15928,7.28,-4.08
15929,7.28,-3.96
15930,7.28,-3.84
15931,7.28,-3.72
15932,7.28,-3.6
15933,7.28,-3.48
15934,7.28,-3.36
15935,7.28,-3.24
15936,7.28,-3.12
15937,7.28,-3.0
15938,7.28,-2.88
15939,7.28,-2.76
15940,7.28,-2.64
15941,7.28,-2.52
15942,7.28,-2.4
15943,7.28,-2.28
15944,7.28,-2.16
15945,7.28,-2.04
15946,7.28,-1.92
15947,7.28,-1.8
15948,7.28,-1.68
15949,7.28,-1.56
15950,7.28,-1.44
15951,7.28,-1.32
15952,7.28,-1.2
15953,7.28,-1.08
15954,7.28,-0.96
15955,7.28,-0.84
15956,7.28,-0.72
15957,7.28,-0.6
15958,7.28,-0.48
15959,7.28,-0.36
15960,7.28,-0.24
15961,7.28,-0.12
15962,7.28,0.0
15963,7.28,0.12
15964,7.28,0.24
15965,7.28,0.36
15966,7.28,0.48
15967,7.28,0.6
15968,7.28,0.72
15969,7.28,0.84
15970,7.28,0.96
15971,7.28,1.08
15972,7.28,1.2
15973,7.28,1.32
15974,7.28,1.44
15975,7.28,1.56
15976,7.28,1.68
15977,7.28,1.8
15978,7.28,1.92
15979,7.28,2.04
15980,7.28,2.16
15981,7.28,2.28
15982,7.28,2.4
15983,7.28,2.52
15984,7.28,2.64
15985,7.28,2.76
15986,7.28,2.88
15987,7.28,3.0
15988,7.28,3.12
15989,7.28,3.24
15990,7.28,3.36
15991,7.28,3.48
15992,7.28,3.6
15993,7.28,3.72
15994,7.28,3.84
15995,7.28,3.96
15996,7.28,4.08
15997,7.28,4.2
15998,7.28,4.32
15999,7.28,4.44
16000,7.28,4.56
16001,7.28,4.68
16002,7.28,4.8
16003,7.28,4.92
16004,7.28,5.04
16005,7.28,5.16
16006,7.28,5.28
16007,7.28,5.4
16008,7.28,5.52
16009,7.28,5.64
16010,7.28,5.76
16011,7.28,5.88
16012,7.28,6.0
16013,7.28,6.12
16014,7.41,-6.0
16015,7.41,-5.88
16016,7.41,-5.76
16017,7.41,-5.64
16018,7.41,-5.52
16019,7.41,-5.4
16020,7.41,-5.28
16021,7.41,-5.16
16022,7.41,-5.04
16023,7.41,-4.92
16024,7.41,-4.8
16025,7.41,-4.68
16026,7.41,-4.56
16027,7.41,-4.44
16028,7.41,-4.32
16029,7.41,-4.2
16030,7.41,-4.08
16031,7.41,-3.96
16032,7.41,-3.84
16033,7.41,-3.72
16034,7.41,-3.6
16035,7.41,-3.48
16036,7.41,-3.36
16037,7.41,-3.24
16038,7.41,-3.12
16039,7.41,-3.0
16040,7.41,-2.88
16041,7.41,-2.76
16042,7.41,-2.64
16043,7.41,-2.52
16044,7.41,-2.4
16045,7.41,-2.28
16046,7.41,-2.16
16047,7.41,-2.04
16048,7.41,-1.92
16049,7.41,-1.8
16050,7.41,-1.68
16051,7.41,-1.56
16052,7.41,-1.44
16053,7.41,-1.32
16054,7.41,-1.2
16055,7.41,-1.08
16056,7.41,-0.96
16057,7.41,-0.84
16058,7.41,-0.72
16059,7.41,-0.6
16060,7.41,-0.48
16061,7.41,-0.36
16062,7.41,-0.24
16063,7.41,-0.12
16064,7.41,0.0
16065,7.41,0.12
16066,7.41,0.24
16067,7.41,0.36
16068,7.41,0.48
16069,7.41,0.6
16070,7.41,0.72
16071,7.41,0.84
16072,7.41,0.96
16073,7.41,1.08
16074,7.41,1.2
16075,7.41,1.32
16076,7.41,1.44
16077,7.41,1.56
16078,7.41,1.68
16079,7.41,1.8
16080,7.41,1.92
16081,7.41,2.04
16082,7.41,2.16
16083,7.41,2.28
16084,7.41,2.4
16085,7.41,2.52
16086,7.41,2.64
16087,7.41,2.76
16088,7.41,2.88
16089,7.41,3.0
16090,7.41,3.12
16091,7.41,3.24
16092,7.41,3.36
16093,7.41,3.48
16094,7.41,3.6
16095,7.41,3.72
16096,7.41,3.84
16097,7.41,3.96
16098,7.41,4.08
16099,7.41,4.2
16100,7.41,4.32
16101,7.41,4.44
16102,7.41,4.56
16103,7.41,4.68
16104,7.41,4.8
16105,7.41,4.92
16106,7.41,5.04
16107,7.41,5.16
16108,7.41,5.28
16109,7.41,5.4
16110,7.41,5.52
16111,7.41,5.64
16112,7.41,5.76
16113,7.41,5.88
16114,7.41,6.0
16115,7.41,6.12
16116,7.54,-6.0
16117,7.54,-5.88
16118,7.54,-5.76
16119,7.54,-5.64
16120,7.54,-5.52
16121,7.54,-5.4
16122,7.54,-5.28
16123,7.54,-5.16
16124,7.54,-5.04
16125,7.54,-4.92
16126,7.54,-4.8
16127,7.54,-4.68
16128,7.54,-4.56
16129,7.54,-4.44
16130,7.54,-4.32
16131,7.54,-4.2
16132,7.54,-4.08
16133,7.54,-3.96
16134,7.54,-3.84
16135,7.54,-3.72
16136,7.54,-3.6
16137,7.54,-3.48
16138,7.54,-3.36
16139,7.54,-3.24
16140,7.54,-3.12
16141,7.54,-3.0
16142,7.54,-2.88
16143,7.54,-2.76
16144,7.54,-2.64
16145,7.54,-2.52
16146,7.54,-2.4
16147,7.54,-2.28
16148,7.54,-2.16
16149,7.54,-2.04
16150,7.54,-1.92
16151,7.54,-1.8
16152,7.54,-1.68
16153,7.54,-1.56
16154,7.54,-1.44
16155,7.54,-1.32
16156,7.54,-1.2
16157,7.54,-1.08
16158,7.54,-0.96
16159,7.54,-0.84
16160,7.54,-0.72
16161,7.54,-0.6
16162,7.54,-0.48
16163,7.54,-0.36
16164,7.54,-0.24
16165,7.54,-0.12
16166,7.54,0.0
16167,7.54,0.12
16168,7.54,0.24
16169,7.54,0.36
16170,7.54,0.48
16171,7.54,0.6
16172,7.54,0.72
16173,7.54,0.84
16174,7.54,0.96
16175,7.54,1.08
16176,7.54,1.2
16177,7.54,1.32
16178,7.54,1.44
16179,7.54,1.56
16180,7.54,1.68
16181,7.54,1.8
16182,7.54,1.92
16183,7.54,2.04
16184,7.54,2.16
16185,7.54,2.28
16186,7.54,2.4
16187,7.54,2.52
16188,7.54,2.64
16189,7.54,2.76
16190,7.54,2.88
16191,7.54,3.0
16192,7.54,3.12
16193,7.54,3.24
16194,7.54,3.36
16195,7.54,3.48
16196,7.54,3.6
16197,7.54,3.72
16198,7.54,3.84
16199,7.54,3.96
16200,7.54,4.08
16201,7.54,4.2
16202,7.54,4.32
16203,7.54,4.44
16204,7.54,4.56
16205,7.54,4.68
16206,7.54,4.8
16207,7.54,4.92
16208,7.54,5.04
16209,7.54,5.16
16210,7.54,5.28
16211,7.54,5.4
16212,7.54,5.52
16213,7.54,5.64
16214,7.54,5.76
16215,7.54,5.88
16216,7.54,6.0
16217,7.54,6.12
16218,7.67,-6.0
16219,7.67,-5.88
16220,7.67,-5.76
16221,7.67,-5.64
16222,7.67,-5.52
16223,7.67,-5.4
16224,7.67,-5.28
16225,7.67,-5.16
16226,7.67,-5.04
16227,7.67,-4.92
16228,7.67,-4.8
16229,7.67,-4.68
16230,7.67,-4.56
16231,7.67,-4.44
16232,7.67,-4.32
16233,7.67,-4.2
16234,7.67,-4.08
16235,7.67,-3.96
16236,7.67,-3.84
16237,7.67,-3.72
16238,7.67,-3.6
16239,7.67,-3.48
16240,7.67,-3.36
16241,7.67,-3.24
16242,7.67,-3.12
16243,7.67,-3.0
16244,7.67,-2.88
16245,7.67,-2.76
16246,7.67,-2.64
16247,7.67,-2.52
16248,7.67,-2.4
16249,7.67,-2.28
16250,7.67,-2.16
16251,7.67,-2.04
16252,7.67,-1.92
16253,7.67,-1.8
16254,7.67,-1.68
16255,7.67,-1.56
16256,7.67,-1.44
16257,7.67,-1.32
16258,7.67,-1.2
16259,7.67,-1.08
16260,7.67,-0.96
16261,7.67,-0.84
16262,7.67,-0.72
16263,7.67,-0.6
16264,7.67,-0.48
16265,7.67,-0.36
16266,7.67,-0.24
16267,7.67,-0.12
16268,7.67,0.0
16269,7.67,0.12
16270,7.67,0.24
16271,7.67,0.36
16272,7.67,0.48
16273,7.67,0.6
16274,7.67,0.72
16275,7.67,0.84
16276,7.67,0.96
16277,7.67,1.08
16278,7.67,1.2
16279,7.67,1.32
16280,7.67,1.44
16281,7.67,1.56
16282,7.67,1.68
16283,7.67,1.8
16284,7.67,1.92
16285,7.67,2.04
16286,7.67,2.16
16287,7.67,2.28
16288,7.67,2.4
16289,7.67,2.52
16290,7.67,2.64
16291,7.67,2.76
16292,7.67,2.88
16293,7.67,3.0
16294,7.67,3.12
16295,7.67,3.24
16296,7.67,3.36
16297,7.67,3.48
16298,7.67,3.6
16299,7.67,3.72
16300,7.67,3.84
16301,7.67,3.96
16302,7.67,4.08
16303,7.67,4.2
16304,7.67,4.32
16305,7.67,4.44
16306,7.67,4.56
16307,7.67,4.68
16308,7.67,4.8
16309,7.67,4.92
16310,7.67,5.04
16311,7.67,5.16
16312,7.67,5.28
16313,7.67,5.4
16314,7.67,5.52
16315,7.67,5.64
16316,7.67,5.76
16317,7.67,5.88
16318,7.67,6.0
16319,7.67,6.12
16320,7.8,-6.0
16321,7.8,-5.88
16322,7.8,-5.76
16323,7.8,-5.64
16324,7.8,-5.52
16325,7.8,-5.4
16326,7.8,-5.28
16327,7.8,-5.16
16328,7.8,-5.04
16329,7.8,-4.92
16330,7.8,-4.8
16331,7.8,-4.68
16332,7.8,-4.56
16333,7.8,-4.44
16334,7.8,-4.32
16335,7.8,-4.2
16336,7.8,-4.08
16337,7.8,-3.96
16338,7.8,-3.84
16339,7.8,-3.72
16340,7.8,-3.6
16341,7.8,-3.48
16342,7.8,-3.36
16343,7.8,-3.24
16344,7.8,-3.12
16345,7.8,-3.0
16346,7.8,-2.88
16347,7.8,-2.76
16348,7.8,-2.64
16349,7.8,-2.52
16350,7.8,-2.4
16351,7.8,-2.28
16352,7.8,-2.16
16353,7.8,-2.04
16354,7.8,-1.92
16355,7.8,-1.8
16356,7.8,-1.68
16357,7.8,-1.56
16358,7.8,-1.44
16359,7.8,-1.32
16360,7.8,-1.2
16361,7.8,-1.08
16362,7.8,-0.96
16363,7.8,-0.84
16364,7.8,-0.72
16365,7.8,-0.6
16366,7.8,-0.48
16367,7.8,-0.36
16368,7.8,-0.24
16369,7.8,-0.12
16370,7.8,0.0
16371,7.8,0.12
16372,7.8,0.24
16373,7.8,0.36
16374,7.8,0.48
16375,7.8,0.6
16376,7.8,0.72
16377,7.8,0.84
16378,7.8,0.96
16379,7.8,1.08
16380,7.8,1.2
16381,7.8,1.32
16382,7.8,1.44
16383,7.8,1.56
16384,7.8,1.68
16385,7.8,1.8
16386,7.8,1.92
16387,7.8,2.04
16388,7.8,2.16
16389,7.8,2.28
16390,7.8,2.4
16391,7.8,2.52
16392,7.8,2.64
16393,7.8,2.76
16394,7.8,2.88
16395,7.8,3.0
16396,7.8,3.12
16397,7.8,3.24
16398,7.8,3.36
16399,7.8,3.48
16400,7.8,3.6
16401,7.8,3.72
16402,7.8,3.84
16403,7.8,3.96
16404,7.8,4.08
16405,7.8,4.2
16406,7.8,4.32
16407,7.8,4.44
16408,7.8,4.56
16409,7.8,4.68
16410,7.8,4.8
16411,7.8,4.92
16412,7.8,5.04
16413,7.8,5.16
16414,7.8,5.28
16415,7.8,5.4
16416,7.8,5.52
16417,7.8,5.64
16418,7.8,5.76
16419,7.8,5.88
16420,7.8,6.0
16421,7.8,6.12
16422,7.93,-6.0
16423,7.93,-5.88
16424,7.93,-5.76
16425,7.93,-5.64
16426,7.93,-5.52
16427,7.93,-5.4
16428,7.93,-5.28
16429,7.93,-5.16
16430,7.93,-5.04
16431,7.93,-4.92
16432,7.93,-4.8
16433,7.93,-4.68
16434,7.93,-4.56
16435,7.93,-4.44
16436,7.93,-4.32
16437,7.93,-4.2
16438,7.93,-4.08
16439,7.93,-3.96
16440,7.93,-3.84
16441,7.93,-3.72
16442,7.93,-3.6
16443,7.93,-3.48
16444,7.93,-3.36
16445,7.93,-3.24
16446,7.93,-3.12
16447,7.93,-3.0
16448,7.93,-2.88
16449,7.93,-2.76
16450,7.93,-2.64
16451,7.93,-2.52
16452,7.93,-2.4
16453,7.93,-2.28
16454,7.93,-2.16
16455,7.93,-2.04
16456,7.93,-1.92
16457,7.93,-1.8
16458,7.93,-1.68
16459,7.93,-1.56
16460,7.93,-1.44
16461,7.93,-1.32
16462,7.93,-1.2
16463,7.93,-1.08
16464,7.93,-0.96
16465,7.93,-0.84
16466,7.93,-0.72
16467,7.93,-0.6
16468,7.93,-0.48
16469,7.93,-0.36
16470,7.93,-0.24
16471,7.93,-0.12
16472,7.93,0.0
16473,7.93,0.12
16474,7.93,0.24
16475,7.93,0.36
16476,7.93,0.48
16477,7.93,0.6
16478,7.93,0.72
16479,7.93,0.84
16480,7.93,0.96
16481,7.93,1.08
16482,7.93,1.2
16483,7.93,1.32
16484,7.93,1.44
16485,7.93,1.56
16486,7.93,1.68
16487,7.93,1.8
16488,7.93,1.92
16489,7.93,2.04
16490,7.93,2.16
16491,7.93,2.28
16492,7.93,2.4
16493,7.93,2.52
16494,7.93,2.64
16495,7.93,2.76
16496,7.93,2.88
16497,7.93,3.0
16498,7.93,3.12
16499,7.93,3.24
16500,7.93,3.36
16501,7.93,3.48
16502,7.93,3.6
16503,7.93,3.72
16504,7.93,3.84
16505,7.93,3.96
16506,7.93,4.08
16507,7.93,4.2
16508,7.93,4.32
16509,7.93,4.44
16510,7.93,4.56
16511,7.93,4.68
16512,7.93,4.8
16513,7.93,4.92
16514,7.93,5.04
16515,7.93,5.16
16516,7.93,5.28
16517,7.93,5.4
16518,7.93,5.52
16519,7.93,5.64
16520,7.93,5.76
16521,7.93,5.88
16522,7.93,6.0
16523,7.93,6.12
16524,8.06,-6.0
